,날짜,평점,리뷰
11,2021.02.06,5점만점에 5점,사용후 기미가 조금씩 옅어지는거 같아요 세일때 구입합니다
12,2021.02.01,5점만점에 5점,일주일 정도 아침 저녁으로 사용중인데 아직 차이는 모르겠으나 피부가 탄력있고 건강해 보이는 느낌이에요!
13,2021.01.26,5점만점에 5점,아직 사용한지 일주일이 안되어서 급격한 변화는 알수 없으나 피부톤에서는 효과가 있고 특히 발림이 좋음
14,2021.01.07,5점만점에 5점,"재구매합니다
가격이 좀 비싸지만 
발림성도 좋고 촉촉 잡티가 연해지는거
같애서 세일할때만 사서 쓰고 있습니다"
15,2020.11.03,5점만점에 5점,극적인 효과는 없지만.전체적인 톤업은 확실했습니다!
16,2020.10.25,5점만점에 5점,어머니께 늘 구매해드리는제품입니다. 확실히 눈에뛰게 밝아지고 옅어지는게 보이신다네요 !!
17,2020.09.24,5점만점에 5점,"가격대는 있는편이지만 상품평에 미백에효과있다는 글을보고구매했었어요 2통째 구매한거고
기미가 살짝옅어지더라구요
몇번쓰고 바로 나타나는건아니였고 2주정도 뒤부터 느껴졌었어요"
18,2020.08.27,5점만점에 4점,"두번째 구매예요.
사용감도 좋고 발림성이나 흡수력이 좋아서 아침 화장전에 사용하고 있어요.
저녁에 사용하기엔 조금 가벼운감이 있는데 아침엔 딱이더라구요.
기미 잡티가 확 없어지는건 아닌데 그래도 꾸준히 사용하는게 좋을 것 같아서 우선 한번 더 구매 해서 사용 중 입니다."
19,2020.08.21,5점만점에 4점,"올영 샀을 때 샘플로 센텔리안 앰플 보내줬어서 좋아서 구매하게되었습니다.
양에 비해 가격이 비싸지만 할인을 하여 저렴하게 데려갑니다.

향이 이상하고 했던 친구들 말처럼 냄새는 연고? 냄새가 나는데 피부가 쫀쫀해져서 좋아요.
_
그런데 요 제품 사용하고 여드름이 하나 나서... 조금 쉬었다가 다시 사용해보려구요.

조금씩 나누어서 제품이 4개라서 휴대성도 좋고 엄마랑 나눠서 사용할 수 있어서 좋아요."
20,2021.01.27,5점만점에 5점,원래   사용했던  제품이거서 행사도 하고 저렴하고 해서  망설임없이   구매했습니다.
21,2021.01.14,5점만점에 4점,5번 정도 구매 하는 것 같아요~ ㅋㅋ확실히 파부 톤이 밝아지네요. 만족스럽네요
22,2021.01.05,5점만점에 5점,너무 너무 좋아요 ..  평생 아이템입니다...
23,2020.10.31,5점만점에 5점,일단 지인추천으로 엄마 선물로 사드렸어요. 평소에 잡티 때문에 되게 신경 많이쓰시거든요 ㅜㅜ 근데 확실히 지인이 강추한 이유가 있었습니다. 어머니도 써보시더니 확실히 피부가 맑아졌다 잡티가 많이 사라진것같다며 홈쇼핑으로 대량구매하셨거든욬ㅋㅋ
24,2020.10.24,5점만점에 5점,흡수는 빠르고 좋아요~기미 걱정에 사용해봤는데 피부톤은 확실히 밝아져요~기미는 살짝 옅어진거같은데 없어지진 않을꺼같고 나름 괜춘~^^ 지금 3주째 사용중인데 더 사용해볼까해요~^^
25,2020.10.05,5점만점에 4점,"두번째 구매 입니다 ㅋ
얼굴 전체적으로 좀 연해지는 것 같아  세일해서 하나 더 구매 했어요"
26,2020.09.23,5점만점에 5점,"홈쇼핑에서 보이는 제품이길래 한번 구입해봤어요~
장기간사용한게 아니라 아직 효과를 잘 모르겠어요"
27,2020.09.18,5점만점에 4점,"계속사용해 보아야 알겠지만 아직까진괜찮아요.
근데..얼마나 사용해야 기미가 약하게라도 보일지..궁금해요ㅜㅜ"
28,2020.09.09,5점만점에 5점,두번째 구매에요~ 확 느껴지게 변하지는 않지만 기미가 약간 옅어졌어요~ 그래서 마데카 크림이랑 같이 쓰려고 또 구매했어요
29,2020.08.30,5점만점에 5점,향은..그리 좋지 않은데 미백 기능에서 만큼은 효과를 톡톡히 본 제품입니다. 피부도 좋아보이고 기미는 오래 사용해봐야 알겠지만 만족하며 사용하고 있어요.
30,2020.08.20,5점만점에 5점,"두번째 구입입니다.
사용하는동안 피부가 쫀쫀하니 탄력이 생기는것 같아요.
미백은 아직 좀더 있어봐야 알수 있겠으나 더 짙어지지는 않는것 같아요.
계속 사용할것 같아요.
양이  워낙적어서 세일해도 가격은 다소 부담이네요."
31,2020.08.17,5점만점에 4점,너무용량이 작아서 금방써버려 재구매 했습니다 ~하루에 아침 저녁두번 듬뿍 발랐는데도 오래된 기미라서 그런지 그렇게 까지 효과는 아직 없는듯 더 써봐야할듯해요
32,2020.08.13,5점만점에 4점,완전 깔끔한 타입은 아니지만 이여름 더위에 다른제품에 비하면 흡수력이 좋네요~부드럽고~미백은  더 써봐야할듯합니다~근데 7미리 정말 작네요~비싼만큼 효과있기를
33,2020.07.28,5점만점에 4점,꾸준히 오래쓰고 많이 써야 효과 조금 있는듯 해요. 눈가에 기미부분 너무 많이 바르면 뾰루지 올라오니 많이 못바르는게 아쉬움. 조금 밝아지는것 같은 느낌
34,2020.07.18,5점만점에 5점,"엄마가 홈쇼핑에서 구매해 써보시고 추천해주셔서 써봤는데 효과가 있어서 저도 항상 쟁여놓고 써요 ㅎㅎ
과거 피부과레이저 시술 등으로 피부톤이 칙칙했는데
이 제품을 쓴 뒤로 톤이 밝아졌어요 ㅎㅎ 확실히 효과 있습니다 꾸준히 쓸 예정이예요"
35,2020.07.14,5점만점에 5점,"재구매 했습니다
현재 화이트닝 제품을 3개 동시에 사용중입니다
이 제품은 촉촉하고 부드러워 보완용으로 써요
용량이 적어서 색소침착 부분에만 살짝"
36,2020.07.10,5점만점에 5점,여름이라 화장도 잘 안하고 해서 잡티 때문에 고민이었는데 이걸 쓰고 난후 피부가 많이 밝아짐을 느끼게 되더라구요. 꾸준히 바르면 효과를 톡톡히 볼것 같아요
37,2020.07.06,5점만점에 4점,아직 눈에띄는 효과는 없지만 잡티가 엷어지는 느낌이라 꾸준히 써보려구요!
38,2020.06.27,5점만점에 5점,최근 썬크림도 안바르고 마스크만 쓰고다녔더니 기미가 확 올라왔네요..기미 미백에 효과있다고 하니 그것도 며칠만에..기대하고 성실히 발라볼게요^^
39,2020.06.26,5점만점에 4점,기미로  고민중 질렀는데 첨 발라본  느낌은 한약을 바른듯. 마데카크림은 바르고 있지만 크게 효과는 모르겠음.앰플은 고가이기도 하고 상품평이 나쁘지않아 기대하고 써볼께요.
40,2020.06.16,5점만점에 5점,어머니께서 기미치료도 받아보셧지만 매번 치료를 받으러 가실순 없어서 제약회사 제품을 믿고 써보기로 했습니다. 서너 차례 사용후 텍스쳐나 보습감도 좋고 가격도 적당해서 부담없이 기미 관리를 할 수 있는것같아 좋습니다~!
41,2020.06.12,5점만점에 4점,"너무 궁금해서 사용해보고있는데 약간의 진한향이 바를때 느껴져요.
아직 오래 사용해보진 않아서 보습감은 좋은데 미백효과는 더 사용해봐야 알수있을듯하구요...패키지가 너무 작은 용량인게 불편해요"
42,2020.04.07,5점만점에 5점,"좋다고 해서 구매했는데 한번 사용했을때 확실히 화이트닝 효과 있어요
꾸준히 발라보겠습니다"
43,2020.03.27,5점만점에 4점,한번써서는 모르겠는데 그렇게 미백에 좋다하니 믿고 써보려구요
44,2020.02.17,5점만점에 5점,"찐득한 제형이라 그런지 바르고 나서 끈적이는 느낌이 있어요
요즘 기미도 생기는거같고 자글자글해지는거같아서 샀는데 뽀얗게 되면 좋겠네여ㅋㅋ
꾸준히 잘 써볼게여ㅋㅋㅋ"
45,2020.02.17,5점만점에 4점,"얼굴에 잡티가 점점 진해지고 많아져서 미백세럼을 검색하다 마데카 앰플을 발견했어요~ 마데카크림 좋다는 말 많이 들어서, 기대하며 구입했는데.. 아직 쓴 지 일주일도 안되서 효과는 모르겠지만, 일단 피부에 잘 스며들고 촉촉해서 좋아요~ 미백세럼은 촉촉함이 덜한데, 이제품은 촉촉해서 다른 영양세럼 안써도 되겠더라구요~ 미백 효과도 기대하며 열심히 발라볼께요!"
46,2021.01.02,5점만점에 5점,기미  미백  상품 찾다가 후기 좋아서 구매해 봤어요~
47,2020.12.11,5점만점에 5점,피부자극이 덜하고 만족합니다 피부가 좋아지는 느낌이에요
48,2020.11.18,5점만점에 5점,"가격대가 있는 편이지만 
유명해서 구매했습니다
오랬동안 사용해보진 않아서 효과는 모르겠어요"
49,2020.11.08,5점만점에 5점,"엄마께 매번 사드리고 있는데 기미가 조금씩 옅어지는 게 눈에 보여요!
양은 좀 적지만 그만큼 효과가 있습니다
할인할때 5박스 쟁여놨어요👍"
50,2020.11.04,5점만점에 4점,"4번째 구입이예요.
바르는동안은 피부가 좀 탄력이 있는것 같아요.
좀 비싸서 부담되긴 하지만 사용하지 않는 동안은 좀 불안해요."
51,2020.11.04,5점만점에 3점,"후기가 너무 좋아서 기대를 하고 사봤는데, 저는 딱히 효과를 보지 못했습니다. 사람마다 효과가 다른건지 광고였는지 모르겠네요.."
52,2020.10.17,5점만점에 3점,3번 째 구매입니다 ㅋ 기미 상품중에 가장 맘에 들어요
53,2020.10.07,5점만점에 5점,상품평이 넘 좋아서 사봤어요ㅎㅎ저도 효과봤으면ㅎㅎ
54,2020.10.07,5점만점에 5점,"급 추워진
건조한 날씨에 딱 도움되는 제품입니다"
55,2020.10.05,5점만점에 5점,마데카 앰플 사용해보고 엄마께 추석선물로 드리려고 구입했어요
56,2020.10.03,5점만점에 5점,벌써4번째구매네요 꾸준히 쓰고있어요 피부톤이밝아지고좋아요
57,2020.09.29,5점만점에 4점,3번째 구매입니다 보습보다는 기미잡티에 효과적이예요
58,2020.09.27,5점만점에 5점,기미가 조금 옅어지는게 느껴져서 주변에 추천도 하고 부지런히 사용중입니다
59,2020.09.27,5점만점에 4점,산뜻하고 가벼운 느낌이예요. 만족합니다. 만족합니다.
60,2020.09.21,5점만점에 4점,사용한지 3일째인데 얼굴 전체적으로 밝아지는 느낌입니다.
61,2020.09.08,5점만점에 5점,"하루 사용했는데 넘 좋네요~^^
미백효과 꼭 보고싶어요"
62,2020.09.08,5점만점에 5점,"다른 브랜드 미백 마스크팩 하기전에 앰플 발라주는데
트러블도 안나고 흡수도 잘되고 만족해요!?"
63,2020.09.08,5점만점에 5점,매번 쓰는데 끈적임이나 피부 트러블 없고 잡티가 때문에 칙칙한데 많이 맑아진느낌~~
64,2020.09.04,5점만점에 5점,"상품평이 좋아서 샀는데 몇 번 안 써서 아직은 잘 모르겠어요.. 기미가 엹어지길 바랍니다.
2주후에 다시 리뷰 올릴께요..^^"
65,2020.09.02,5점만점에 4점,요새 이거 후기가 괜찮길래 구매해봤어요 효과봤다는 사람도 꽤 있고해서 궁금해서 샀네요 ㅎㅎ
66,2020.08.07,5점만점에 5점,기미 주근깨에 좋다는 화장품 찾아보다가 구매했는데 가격대비 생각보다 화장품 용기가 작지만 효과만 좋다면 계속 구매할 예정이에요
67,2020.07.26,5점만점에 5점,홈쇼핑보고 주문햏는데 흡수력도좋고 수분감도있고 넘좋네요. 미백 주름효과를 볼수있게 꾸준히 사용해볼려구요.
68,2020.07.09,5점만점에 1점,너무너무 오일리합니다  전 이거바르고 트러블났어요 복합.지성 비추이구요. 미백..모루겠구요..
69,2020.07.03,5점만점에 4점,"이틀 바르고 피부가 뒤집어졌어요ㅠ
제 피부가 워낙 예민한편이라...
좀 쉬고 잠잠해지면 다시 조금씩 바르려구요."
70,2020.06.22,5점만점에 5점,"4세트 구입했어요...
미백에도 효과가 좋고,  여름에 관리를 더 잘해야 봄가을로 피부가 망가지지않아요"
71,2020.06.13,5점만점에 4점,재구매 했어요 기미가 화장품으로 없어질리는 없지만 넓게 퍼진 기미가 옅어지고 크기가 좀 줄었어요
72,2020.06.08,5점만점에 5점,"지난번산것 다쓰고 또주문했습니다
세일해서 가격대비 좋습니다
피부톤이  밝아지고  잡티가 많은데
조금씩 개선되는것 같습니다"
73,2020.05.29,5점만점에 5점,"한달정도 쓰고 있는데 기미가 아주 조금 옅어진거 같긴해요..
그것보다 보습에 좋고 피부가 좋아지네욯ㅎ"
74,2020.05.02,5점만점에 4점,이제 1병 사용했어요 저는 많이 바르는 편은 아니라서 아침 저녁으로 2주정도 사용했고 다른 기미크림을 같이 쓰고 있어서 인지 기미부분이 살짝 옅어진 느낌은 있어요~  좀더 꾸준히 사용해보고 좋으면 다시 구매할예정입니다
75,2020.04.20,5점만점에 4점,"광대쪽에 기미랑 잡티가 올라와서 예방차원에서 산건데
생각보다 효과가 있는거 같아요
좀 미미하게 있지만, 밝아지는 느낌도 있고
의외로 보습력도 있어요!"
76,2020.04.02,5점만점에 5점,"양이 적다는 점이 아쉽지만 써보고 만족해서 이번에 4개짜리 구매했어요~
마침 세일도 해서 좋은가격에 구매해서 좋네요ㅎ
더큰용량으로 제품 나왔으면 하는 바램~"
77,2020.03.31,5점만점에 4점,"잡티가 지우개처럼 지워질 일 없겠지만
혹시나 하는 마음에 계속 써보려고요
홈쇼핑은 너무 대량으로 구매해야 해서 테스트 삼아 네개만 구매해봤습니다"
78,2020.03.24,5점만점에 5점,"안맞는 제품 많은 예민한 수부지인데 트러블없어요 
미백은 단기간에 되는건 아니니까 꾸준히 써보려구요
가벼운 제형이라서 흡수빠르고 끈적임도 거의 없어요"
79,2020.03.02,5점만점에 5점,"기미 잡티 색소 침착에 좋다 해서 엄마를 드려봤는데
아직 경과는 더 지켜봐야겠지만 그래도 앰플은 좋네요
앰플은 묽은 타입이고 흰색이라 우유같은 느낌이에요
약간 약 같은 향이 나서 보니까 회사도 약품쪽이더라구요
그런만큼 효과가 좋을거라고 믿어봅니다!!ㅎ"
80,2020.02.13,5점만점에 5점,"가격은 좀 비싼편 입니다
제품은 순합니다
첫번채 앰플 사용 중 입니다
미세 하게 밝아지는 느낌 있어요"
81,2021.03.02,5점만점에 5점,어머니께 선물로 드렸는데 좋아하시네요 만족합니다
82,2021.02.25,5점만점에 5점,미백앰플 사용하면서 건성인 저한테 딱입니다. 촉촉함까지 유지해주니 너무좋아요
83,2021.02.18,5점만점에 5점,항상 쓰는 제품이예요 없으면 바로바로 여기서 사요
84,2021.01.10,5점만점에 5점,진짜 너무 좋아요ㅠㅠ 매번 세일할 때마다 사는 이유가 있습니다..! 바르면 다음날 피부가 달라져요
85,2021.01.01,5점만점에 5점,처음 사용하는데 사진 찍어서 장기간 비교해볼 생각입니다. 기미가 살짝 올라오려고 해서 후기 보고 구매했고 점성이 있는 제형인데 끈적이지 않고 피부에 스며들어서 신뢰가네여^^
86,2020.12.17,5점만점에 4점,"어제 받고 두번 사용해봤어요.
발림성은 그렇게 좋은 듯하진 않아요 약간 뻑뻑하게 발리는거 같고.
기미 잡티에 효과가 있길 기대하면서 일단 1달 사용해보려구요"
87,2020.12.05,5점만점에 5점,작은 양에 놀라지만 바르고나면 그 효과에 또 놀란다는 센텔리안 마데카 앰플입니다. 미백에 특화된 크림으로 기미에 효과가 있다고 하는데요 개인적인 느낌으로는 확실히 침착된 부분이 밝아지는 느낌이 들어서 좋네요.
88,2020.11.30,5점만점에 5점,"유명해서 써봤는데 역시.. 소문에는 이유가 있군요..
속광이 돌고 자잘한 트러블들이 눌러지는 느낌이네요
가격은 사악하지만 그럼에도 쓸만합니다.."
89,2020.11.22,5점만점에 5점,3개월넘게 쓰는데 마스크때문에 검게 착색된곳이 환해졌어요
90,2020.11.17,5점만점에 5점,"한약재향이 나구요 촉촉하네요 윤기도 나고
건성피부에 좋을거 같애요"
91,2020.11.05,5점만점에 5점,피부가 환해진단소리에 사서 쓰고있는데 한통써봤는데 더 써봐야할거같아요.
92,2020.10.31,5점만점에 4점,두번째 구매 사용중입니다~톤업은 확실합니다~~
93,2020.10.29,5점만점에 5점,샘플 써보고 좋은거 같아서 구매했어요 다쓰고 좋으면 또 구매하러 올께요
94,2020.10.16,5점만점에 4점,"상품의 질은 괜찮은 것 같고.. 더 써보고 싶은데..
솔직히 가격이 너무 사악해서 재구매 할 지는 고민해 봐야할 것 같아요. 
사용일수랑 용량을 비교하면 명품 화장품 가격보다도 비싼 것 같아요. ㅠㅠ"
95,2020.10.09,5점만점에 5점,자극도 없고 별로 기대 안했는데 은근 효과가 있는거 같아요 크게 피부과 만큼 효과는 아니지만 탄 피부나 주근깨가 좀 연해지는 느낌 선물용으로도 딱이네요
96,2020.10.07,5점만점에 4점,할인하길래 냉큼 구매햇는데 바로 품절되더라구요 피부가 좀 칙칙해져서 사용중인데 아직 눈에띠는건 업지만 발림성 좋고 흡수는 잘 되는거 같아요 일주일 효과 난다고 광고하던데 일주일뒤 기대해봅니다
97,2020.10.05,5점만점에 5점,"마데카 앰플은 제가 넘 애용하는 제품이예요..
촉촉하고  탄력도 좋아지는  것 같아요"
98,2020.09.04,5점만점에 5점,아직 사용해보진않았는데 좋다고 해서 구매했습니다~
99,2020.09.02,5점만점에 5점,기미로 고민하고 있는 요즘.. 검색 통해서 센텔리안 앰플을 알게 되었어요. 센텔리안은 예전에 크림도 만족하며 사용했어서 의심없이 바로 구입! 일단 향이 별로라는 평이 있었는데 향에 민감한 저는 크게 거부감은 없었어요. 나쁘지도 그렇다고 좋지도 않아요 ㅎㅎ 꾸덕꾸덕해서 피부에 잘 스며드는 것 같은 느낌! 아직 오래는 안썼지만 좋아질거라 기대중이예요~~!
100,2020.03.10,5점만점에 5점,"두 통째 사용중입니다
촉촉하고 순해서 바르고 자면 윤기나고 여드름 진정되는 기분이에요
기미때문에 쓰고있긴한데 기미는 좀 더 써봐야 알거같아요"
101,2020.02.26,5점만점에 4점,"음~ 써본지 몇일안되어서 좋은지 잘모르겠어요~
마데카크림이 넘좋아서 같이쓰면 시너지효과가 있지않을까하는 기대감에 주문했어요~ 가격도 비싼것같고~ 효과있었음 좋겠어요~"
102,2020.11.30,5점만점에 5점,꾸준히발라주는대 드라마틱하게 밝아지지는 않구 기미가 조금 옅어졌어요
103,2020.11.20,5점만점에 5점,매번 쓰는데 너무 좋아요! 기미도 점점 옅어지는 것 같고 ! 몇통째 쓰고 있어요!?
104,2020.11.17,5점만점에 5점,비싼만큼 제값을 하는 제품! 너무너무조아요 매번 재구매합니다
105,2020.11.08,5점만점에 5점,부드럽고 촉촉하고 두껍게 발라지지 않아 밀착감 좋음
106,2020.11.08,5점만점에 5점,"부드럽고, 촉촉하고, 두껍지 않게 발라져 밀착감이 매우 좋음"
107,2020.11.03,5점만점에 5점,"촉촉하고 톤이 환해진 느낌입니다. 흡수력 짱!!
재구매 의사 각"
108,2020.09.03,5점만점에 5점,자극없이 순하고 흡수력이 좋아요. 피부톤도 맑아지는 것 같아요.
109,2020.08.31,5점만점에 5점,"배송이 빠르고 좋아요
잘 사용하도록 할께요^^"
110,2020.08.29,5점만점에 5점,깔끔하게 포장되어서 왔고 토너 후에 발랐는데 자극없고 향도 괜찮고 만족해요 :)
111,2020.08.28,5점만점에 5점,"쓰면 확실히 좋다는걸 알수있어요
다만 가격대비 너무 작아서 아쉬워요ㅠ"
112,2020.08.27,5점만점에 5점,홈쇼핑서 사서 쓰는데 저렴하게 팔길래 얼른 주문했어요. 미백에 도움되는 듯합니다
113,2020.08.27,5점만점에 5점,피부가 매끈해지긴하는데 진한 잡티 기미에는 아직 효과를 못봣어요 꾸준히써볼게요
114,2020.08.27,5점만점에 4점,후기 믿고 구입했어요 좀 더 사용해봐야 알듯요~
115,2020.08.24,5점만점에 5점,선물했어요 잘 쓰고 있다고 하네요ㅎㅎ 나중에 저도 써보려구요
116,2020.08.22,5점만점에 5점,기미때문에 주문했어 세일도 하고..기미가 없어졌으면해요
117,2020.08.19,5점만점에 5점,수분감 좋고 주변에 추천하규 싶어요!!!!ㅁㅁㅁ
118,2020.08.18,5점만점에 5점,아직안써봤는데 댓글이 좋다길래 사봤네요. 좋음 다시 남길게요
119,2020.08.15,5점만점에 5점,할인해서 사서 좋음. 환해짐 양이 좀 적은 듯
120,2020.08.14,5점만점에 5점,마구마구 좋아지지는 않지만 서서히 좋아지는거같아서 꾸준히 구매하고 있어요
121,2020.08.13,5점만점에 5점,아직 한달동안 안써봐서 모르지만 꾸준히 발라볼려구요
122,2020.08.12,5점만점에 5점,"가벼운 세럼이지만 얼굴에 영양은 주는 것 같아요~ 
피부에 잘 스며들어요^^"
123,2020.08.08,5점만점에 4점,크기가 작긴하지만 기미에 좋다고 해서 엄마께 선물해드렸습니다! 촉촉하니 좋은 것 같습니다
124,2020.08.05,5점만점에 5점,"센텔리안 엑스퍼트 마데카 멜라캡쳐 앰플
상품 만족 합니다."
125,2020.08.02,5점만점에 5점,향이 살짝 거부감이 있지만. 기대하며 잘쓰고 있습니다
126,2020.07.26,5점만점에 5점,좋아요ᆢ좋아요ᆢ 처음사용했는데  쏙 스며들고 자극도 없엉노
127,2020.07.25,5점만점에 5점,환해지는게 느껴지는것 같아요 기미나 색소 고민이신분들 추천해봅니다
128,2020.07.22,5점만점에 5점,재 구매해서 잘쓰고 있습니당!! 미백효과에 좋은거 같아요
129,2020.07.20,5점만점에 5점,"기미때문에 고인하다가  쓰게되었어요
만족하구요 보습도 정말좋아요 강추입니다"
130,2020.07.17,5점만점에 5점,미백은 효과가 좋구요 약간은 약냄새랑 따끔함이 느껴집니다~~
131,2020.07.16,5점만점에 5점,어머니 드렸는데 좋다고 하시네요. 촉촉하고 단지 양이 좀 적다고 하시네요
132,2020.07.15,5점만점에 5점,양이 너무작아서 아쉽지만 피부 쓸수록 피부 환해지는게 느껴져요!
133,2020.07.11,5점만점에 5점,바르고 자고 일어나면 피부가 뽀얘지는 마법 앰플!!
134,2020.07.06,5점만점에 5점,일주일 사용중인데...아직...잘 모르것어요~~
135,2020.07.05,5점만점에 5점,2통쓰고 구매한건데 아직 드라마틱한효과는 없지만 조금 옅어진거같아 또 구매했어요
136,2020.07.03,5점만점에 5점,"상품 정 말 잘 산것 같 아서 너무 좋네요
좋아요."
137,2020.06.29,5점만점에 5점,기미가 좀 흐려지면서 피부톤이 밝아진것 같아서 꾸준히 사용햐볼려고합니다
138,2020.06.27,5점만점에 5점,배송도 빠르고 좋은 것 같아요 주름 기미에 좋다고해서 엄마 드렸어요
139,2020.06.23,5점만점에 4점,후기가 좋아서  구입했어요   효과가 있었음 합니다
140,2020.04.27,5점만점에 5점,주근깨나 잡티에 도움이 된다고 해서 샀습니다. 쓴지 몇일 안되었지만 멜라닌 있는 부분이 조금씩 연해지는 것 같아서 효과가 있는 것 같아요
141,2020.04.27,5점만점에 5점,이틀째 쓰고 있어요.. 효과는 아직 모르겠지만 열심히 바르고 관리해 보려구요.. 쫀쫀한 느낌이 좋아요
142,2020.04.20,5점만점에 4점,"쓰던 화장품이랑 안 맞았는지 모가 나더니 이틀째날은
괜찮아지더라구요. 조금씩 하얗게 바뀌는 것 같아요~"
143,2020.04.02,5점만점에 4점,"피부결 정리 후 앰플 사용해요
향도 좋고 5일사용, 조금 피부톤과 잡티가 미세하게 사라지는걸 느껴요^.^"
144,2020.03.31,5점만점에 4점,기미에 좋은 앰플 한번 구입해봤어요.향이 연고향같이 독특하네요.ㅎ꾸준히 써서 기미가 연해졌음 좋겠네요.
145,2020.03.10,5점만점에 5점,"기미가 고민되서 처음 주문해봅니다
병풀이 들어있대서 순할거같아서 써봅니다"
146,2020.03.08,5점만점에 5점,예민해서 미백제품을 잘못쓰는데  기미주근깨가 심해져서 써보려고 삿는데 자극없이 잘사용하고있어요
147,2020.03.04,5점만점에 5점,바르고나면 자르르하면서 피부톤이 맑아지는 것같아요.주름도 좀 펴지는거 같구요.정말좋아요.저렴하게 구입잘했어요
148,2020.02.25,5점만점에 5점,지난가을 기미가 심해져 고민하던중 반신반의로 구매했는데~ 피부가 환해진듯 맘에 들어요~ 재구매 의사 있어요.
149,2020.11.09,5점만점에 4점,진짜 좋아하는 제품이요 다소 아쉽다면 한병에 들어있는 제품이였음 좋겠어요 너무 불필요한 쓰레기가 발생해요 뚜껑마다 있는 플라스틱도 그렇고 7ml씩 쓰고 나면 용기 쓰레기가 생기니 살때마다 고민이네요
150,2020.08.03,5점만점에 5점,기미때문에 어머니 선물로 사드렸어요 효과 있다고 하시네요
151,2020.05.09,5점만점에 3점,좋아요 평점좋아구매해봅니다 좋아요좋아요 좋아요
152,2020.05.06,5점만점에 5점,피부가 좋아졌어요~양이 작아서 좀 아쉬워요~~
153,2020.04.25,5점만점에 3점,비싸게 주고샀는데 효과는 없는거같아요 처음에 피부에 머올라왔어요
154,2020.04.24,5점만점에 5점,기미때문에 샀눈데 좀 괜찮은 것 같네용!!!!
155,2020.04.23,5점만점에 5점,"발림성이좋구요 보습까지 있는제품이예요
기대기대하면서 꾸준히 쓸께요"
